CODIGO_str,alpha_gpt,beta_gpt,gamma_gpt,alpha_h,beta_h,gamma_h,poblacion,DESCRIPCION
3112,0.10465917395865208,0.4104455912717968,0.7162320085849416,0.18270107197440716,0.3904911816490641,0.5982812913237208,2234.6242712134085,TÉCNICOS EN INGENIERÍA CIVIL
3142,0.1661876933540643,0.4101593766358486,0.6541310599176327,0.16977720615733907,0.36843905173736363,0.5671008973173881,10040.271119536123,TÉCNICOS AGROPECUARIOS
3143,0.16618769335406428,0.41015937663584856,0.6541310599176329,0.16977720615733902,0.3684390517373636,0.567100897317388,729.541741535092,TÉCNICOS FORESTALES
8331,0.40909090909090917,0.40909090909090917,0.40909090909090917,0.0,0.20454545454545459,0.40909090909090917,45880.03468660743,CONDUCTORES DE AUTOBUSES Y TRANVÍAS
2132,0.024691358024691357,0.4090492879921695,0.7934072179596476,0.3272078557671055,0.5117062928230874,0.6962047298790691,9389.896165248063,AGRÓNOMOS Y AFINES
1321,0.07074510264368755,0.40571870150289957,0.7406923003621118,0.1307070026409649,0.329603906313812,0.528500809986659,5364.185708797184,DIRECTORES DE INDUSTRIAS MANUFACTURERAS
3114,0.18867924528301894,0.4056603773584907,0.6226415094339623,0.09433962264150947,0.33018867924528306,0.5660377358490566,2908.974558618195,TÉCNICOS EN ELECTRÓNICA
3522,0.18867924528301888,0.40566037735849064,0.6226415094339623,0.09433962264150944,0.33018867924528306,0.5660377358490567,3088.946001238023,TÉCNICOS DE INGENIERÍA DE LAS TELECOMUNICACIONES
3155,0.18867924528301888,0.4056603773584906,0.6226415094339623,0.09433962264150944,0.330188679245283,0.5660377358490566,31.48844727323743,TÉCNICOS EN SEGURIDAD AERONÁUTICA
2659,0.016875653082549635,0.40554048433100526,0.7942053155794611,0.08359658862364826,0.3543548882036651,0.6251131877836817,46.60872713264473,ARTISTAS CREATIVOS E INTERPRETATIVOS NO CLASIFICADOS BAJO OTROS EPÍGRAFES
5312,0.20314814814814816,0.40430134680134683,0.6054545454545454,0.22543771043771035,0.3918013468013468,0.5581649831649831,646.0338283160386,AUXILIARES DE MAESTROS
2230,0.06811119475087048,0.4020180973661287,0.7359249999813865,0.1420626526315133,0.3228359943779405,0.5036093361243678,140.75556800579625,PROFESIONALES DE MEDICINA TRADICIONAL Y ALTERNATIVA
1115,0.03333333333333334,0.4000000000000001,0.7666666666666667,0.2666666666666667,0.5166666666666669,0.7666666666666667,2297.2820481303556,MIEMBROS DEL PODER EJECUTIVO Y DE LOS GOBIERNOS LOCALES O SECCIONALES
3122,0.15,0.4,0.6500000000000001,0.0,0.225,0.45,16054.836479422891,SUPERVISORES DE INDUSTRIAS MANUFACTURERAS
1111,0.03333333333333333,0.4,0.7666666666666667,0.26666666666666666,0.5166666666666668,0.7666666666666667,37.253254327387396,MIEMBROS DEL PODER LEGISLATIVO
3432,0.0,0.39872746553552496,0.7974549310710499,0.12922197437866437,0.3296857668726612,0.5301495593666582,5257.477179336208,DISEÑADORES Y DECORADORES DE INTERIOR
4321,0.24630541871921177,0.396551724137931,0.5467980295566502,0.18144499178981938,0.3165024630541871,0.451559934318555,70335.48966324738,EMPLEADOS DE CONTROL DE ABASTECIMIENTOS E INVENTARIO
3333,0.16666666666666666,0.39365079365079375,0.6206349206349207,0.18888888888888888,0.29444444444444445,0.4,819.8877249074943,AGENTES DE EMPLEO Y CONTRATISTAS DE MANO DE OBRA
3113,0.23383873858599558,0.39345718184093453,0.5530756250958736,0.06396686608375517,0.2574741040359758,0.4509813419881964,7093.650033342339,ELECTROTÉCNICOS
1344,0.07142857142857145,0.39285714285714285,0.7142857142857144,0.25,0.4464285714285716,0.6428571428571429,1083.8051061428168,DIRECTORES DE SERVICIOS DE BIENESTAR SOCIAL
3412,0.2142857142857143,0.3928571428571428,0.5714285714285714,0.2857142857142857,0.37500000000000006,0.46428571428571436,3001.3960044242685,TRABAJADORES Y ASISTENTES SOCIALES DE NIVEL MEDIO
2222,0.19512195121951223,0.39024390243902446,0.5853658536585366,0.09756097560975611,0.2926829268292683,0.4878048780487806,2830.3932846695498,PROFESIONALES DE PARTERÍA
3434,0.1587301587301587,0.3865079365079365,0.6142857142857144,0.09365079365079367,0.25873015873015864,0.4238095238095237,6836.402183984927,CHEFS
3413,0.170995670995671,0.38636363636363635,0.6017316017316018,0.24675324675324678,0.34632034632034636,0.4458874458874459,2030.7544341212777,AUXILIARES LAICOS DE LAS RELIGIONES
2636,0.17099567099567098,0.3863636363636363,0.6017316017316016,0.2467532467532467,0.34632034632034625,0.44588744588744583,5578.040240025265,PROFESIONALES RELIGIOSOS
3431,0.041666666666666664,0.3854166666666667,0.7291666666666665,0.020833333333333332,0.21875,0.41666666666666663,2400.634653079847,FOTÓGRAFOS
3257,0.16109848484848482,0.38234848484848477,0.6035984848484848,0.07640151515151515,0.2487121212121212,0.4210227272727272,4007.031853668345,"INSPECTORES DE LA SALUD LABORAL, MEDIOAMBIENTAL Y AFINES"
2353,0.16823529411764704,0.38220588235294123,0.5961764705882353,0.21029411764705883,0.403235294117647,0.5961764705882353,2199.696071980711,OTROS PROFESORES DE IDIOMAS
2320,0.1577562222723513,0.3810311552247036,0.6043060881770558,0.1625435496403238,0.3735869864902124,0.5846304233401007,1823.146670627607,PROFESORES DE FORMACIÓN PROFESIONAL
3355,0.09260538223386522,0.38029491148686195,0.6679844407398586,0.09742994363737398,0.3496189568944987,0.6018079701516234,720.188765176024,INSPECTORES DE POLICÍA Y DETECTIVES
8132,0.08,0.38,0.6799999999999999,0.0,0.16999999999999998,0.33999999999999997,22.295350613768726,OPERADORES DE MÁQUINAS PARA FABRICAR PRODUCTOS FOTOGRÁFICOS
9623,0.32738095238095233,0.37946428571428575,0.43154761904761907,0.130952380952381,0.27529761904761907,0.4196428571428571,2429.7837785775246,RECOLECTORES DE DINERO EN APARATOS DE VENTA AUTOMÁTICA Y LECTORES DE MEDIDORES
3222,0.15714285714285714,0.37857142857142856,0.6,0.1,0.25,0.4,16.14523281169198,PROFESIONALES DE NIVEL MEDIO DE PARTERÍA
3230,0.15714285714285714,0.37857142857142856,0.6,0.1,0.25,0.4,2863.9775751010384,PROFESIONALES DE NIVEL MEDIO DE MEDICINA TRADICIONAL Y ALTERNATIVA
1312,0.04081632653061225,0.36734693877551033,0.6938775510204084,0.10204081632653063,0.24489795918367352,0.3877551020408165,629.5227846512402,DIRECTORES DE PRODUCCIÓN DE PISCICULTURA Y PESCA
1311,0.04081632653061224,0.3673469387755102,0.6938775510204082,0.10204081632653061,0.24489795918367346,0.3877551020408163,3745.8130356753272,DIRECTORES DE PRODUCCIÓN AGROPECUARIA Y SILVICULTURA
2221,0.054925177514903056,0.36415688333351953,0.673388589152136,0.12370377817246223,0.3021043940290949,0.48050500988572764,27310.407099162047,PROFESIONALES DE ENFERMERÍA
2354,0.16,0.3600000000000001,0.5600000000000002,0.2,0.38,0.5600000000000002,1810.8420288777343,OTROS PROFESORES DE MÚSICA
2355,0.16,0.36,0.5600000000000002,0.20000000000000007,0.38000000000000006,0.5600000000000002,1600.071670922325,OTROS PROFESORES DE ARTES
5165,0.15999999999999998,0.35999999999999993,0.5599999999999999,0.19999999999999998,0.3799999999999999,0.5599999999999999,978.031803719741,INSTRUCTORES DE AUTOESCUELA
2269,0.09688613458210323,0.3584596919038408,0.6200332492255785,0.1642125744729328,0.38746246812631185,0.6107123617796909,228.1114403898155,PROFESIONALES DE LA SALUD NO CLASIFICADOS BAJO OTROS EPÍGRAFES
3119,0.12540496616755306,0.35683309094092047,0.5882612157142878,0.15658667426935685,0.3538270973761336,0.5510675204829103,750.6222846011962,TÉCNICOS EN CIENCIAS FÍSICAS Y EN INGENIERÍA NO CLASIFICADOS BAJO OTROS EPÍGRAFES
3433,0.14574898785425103,0.3542568290753409,0.5627646702964307,0.14781981478896178,0.3299420633812648,0.5120643119735678,5.054640295289176,"TÉCNICOS EN GALERÍAS DE ARTE, MUSEOS Y BIBLIOTECAS"
3256,0.11605937921727398,0.3439608636977059,0.5718623481781377,0.03879892037786776,0.12314439946018894,0.20748987854251014,1974.957404152657,PRACTICANTES Y ASISTENTES MÉDICOS
5223,0.125187969924812,0.34248120300751883,0.5597744360902254,0.27443609022556387,0.34906015037593985,0.4236842105263157,323854.0739841489,ASISTENTES DE VENTA DE TIENDAS Y ALMACENES
3115,0.1346812776091548,0.34208981077101297,0.5494983439328713,0.07457868164687476,0.2597036619715644,0.44482864229625396,13065.252896701415,TÉCNICOS EN INGENIERÍA MECÁNICA
2651,0.0,0.3418103448275861,0.6836206896551722,0.05948275862068965,0.2683189655172413,0.477155172413793,2230.799409484333,ARTISTAS DE ARTES PLÁSTICAS
3154,0.09090909090909093,0.34090909090909094,0.5909090909090909,0.0,0.30681818181818177,0.6136363636363635,109.36336915245212,CONTROLADORES DE TRÁFICO AÉREO
2352,0.20714285714285713,0.33749999999999997,0.46785714285714275,0.1857142857142857,0.2785714285714286,0.3714285714285714,2585.3669173106105,EDUCADORES PARA NECESIDADES ESPECIALES
2330,0.03174603174603174,0.3333333333333333,0.6349206349206348,0.1587301587301587,0.3412698412698413,0.5238095238095238,88079.0796668225,PROFESORES DE ENSEÑANZA SECUNDARIA
2341,0.06325891108499802,0.32931844888366624,0.5953779866823345,0.1690168429298864,0.3256952604778692,0.4823736780258519,67454.4020937713,MAESTROS DE ENSEÑANZA PRIMARIA
3259,0.11013186351030932,0.32501428120562603,0.539896698900943,0.10134445377853127,0.22085788335432452,0.34037131293011763,1821.3400927394973,PROFESIONALES DE LA SALUD DE NIVEL MEDIO NO CLASIFICADOS BAJO OTROS EPÍGRAFES
5113,0.15692307692307694,0.32461538461538464,0.49230769230769217,0.3138461538461539,0.37307692307692303,0.43230769230769217,1635.874300988496,GUÍAS DE TURISMO
3422,0.15888888888888889,0.3241666666666667,0.4894444444444445,0.12314814814814817,0.23037037037037034,0.3375925925925926,7734.331899571131,ENTRENADORES INSTRUCTORES Y ÁRBITROS DE ACTIVIDADES DEPORTIVAS
5412,0.13581907354593378,0.3203320802005013,0.5048450868550687,0.16026596664073978,0.32185663512228846,0.4834473036038372,48279.19280168785,POLICÍAS
3253,0.08333333333333333,0.3194444444444444,0.5555555555555556,0.2777777777777778,0.34722222222222215,0.4166666666666667,976.021752407343,TRABAJADORES COMUNITARIOS DE LA SALUD
3211,0.05260084383526347,0.3145714338297881,0.5765420238243129,0.11117120101591506,0.2442387768529637,0.3773063526900125,1120.0958567772147,TÉCNICOS DE APARATOS DE DIAGNÓSTICO Y TRATAMIENTO MÉDICO
5419,0.16764364166000884,0.3105950954266101,0.45354654919321163,0.11598001591904028,0.2816154817582931,0.4472509475975458,3371.8866063290275,PERSONAL DE LOS SERVICIOS DE PROTECCION NO CLASIFICADOS BAJO OTROS EPIGRAFES
8321,0.2413793103448276,0.31034482758620696,0.37931034482758613,0.0,0.15517241379310348,0.31034482758620696,40923.582861026254,CONDUCTORES DE MOTOCICLETAS
9331,0.24137931034482762,0.3103448275862069,0.3793103448275862,0.0,0.15517241379310345,0.3103448275862069,5658.281981790991,CONDUCTORES DE VEHÍCULOS ACCIONADOS A PEDAL O A BRAZO
3252,0.09462096643281612,0.30963324955453103,0.5246455326762458,0.09329521571185131,0.2274919169867921,0.3616886182617329,547.9565443326214,TÉCNICOS EN DOCUMENTACIÓN SANITARIA
3258,0.09462096643281612,0.3096332495545309,0.5246455326762457,0.09329521571185127,0.22749191698679208,0.3616886182617328,2552.329637863661,AYUDANTES DE AMBULANCIAS
2267,0.0,0.30000000000000004,0.6000000000000001,0.0,0.05000000000000001,0.10000000000000002,476.48858710852926,OPTOMETRISTAS
8311,0.275974025974026,0.29978354978354976,0.3235930735930736,0.023809523809523805,0.1645021645021645,0.3051948051948052,185.37279687490303,MAQUINISTAS DE LOCOMOTORAS
7421,0.16821559392987967,0.29599461762727075,0.4237736413246617,0.07114898706735441,0.1914805262764447,0.31181206548553486,18315.54030308919,MECÁNICOS Y REPARADORES EN ELECTRÓNICA
3153,0.10227272727272727,0.2954545454545455,0.48863636363636365,0.0,0.2215909090909091,0.4431818181818182,66.60316426551462,PILOTOS DE AVIACIÓN Y AFINES
3359,0.08333333333333333,0.2916666666666667,0.5,0.125,0.2916666666666667,0.4583333333333333,5426.599844702052,AGENTES DE LA ADMINISTRACIÓN PÚBLICA PARA LA APLICACIÓN DE LA LEY Y AFINES NO CLASIFICADOS BAJO OTROS EPÍGRAFES
2212,0.04476775995623002,0.29043026079611445,0.5360927616359987,0.0895811136387633,0.2121325385626938,0.33468396348662427,9993.996427861452,MÉDICOS ESPECIALISTAS
2211,0.04476775995623001,0.2904302607961144,0.5360927616359987,0.08958111363876327,0.21213253856269373,0.33468396348662416,18007.52457584005,MÉDICOS GENERALES
2359,0.052631578947368425,0.2894736842105263,0.5263157894736842,0.2456140350877193,0.324561403508772,0.40350877192982465,18210.60191429851,PROFESIONALES DE LA ENSEÑANZA NO CLASIFICADOS BAJO OTROS EPÍGRAFES
7311,0.08762237762237761,0.2883216783216783,0.48902097902097913,0.08892773892773893,0.18715617715617708,0.2853846153846154,1105.9867217107526,MECÁNICOS Y REPARADORES DE INSTRUMENTOS DE PRECISIÓN
5414,0.1388888888888889,0.28805555555555556,0.43722222222222223,0.06888888888888889,0.26416666666666666,0.45944444444444454,103771.95470427923,GUARDIANES DE PROTECCIÓN
7322,0.175,0.2874999999999999,0.39999999999999997,0.0,0.125,0.25,10160.687877826658,IMPRESORES
0210,0.13626402909737498,0.2868578371656176,0.4374516452338601,0.11970697855538645,0.28003423395926424,0.4403614893631421,27751.869299319296,SUBOFICIAL DE LAS FUERZAS ARMADAS
0310,0.13626402909737498,0.2868578371656176,0.43745164523386004,0.11970697855538648,0.28003423395926424,0.4403614893631422,1244.1831113575327,OTROS MIEMBROS DE LAS FUERZAS ARMADAS
3254,0.09523809523809522,0.28571428571428575,0.47619047619047616,0.14285714285714288,0.23809523809523808,0.33333333333333326,544.7054648642197,TÉCNICOS EN OPTOMETRÍA Y ÓPTICOS
3212,0.09388752052545157,0.28251539408866994,0.47114326765188835,0.07445607553366174,0.14768130815544608,0.2209065407772305,6738.798122065891,TÉCNICOS DE LABORATORIOS MÉDICOS
6224,0.14035087719298248,0.28070175438596495,0.4210526315789473,0.0,0.15789473684210528,0.31578947368421056,42.94031425301229,CAZADORES Y TRAMPEROS
6223,0.14035087719298242,0.28070175438596484,0.4210526315789474,0.0,0.15789473684210525,0.3157894736842105,1035.2902768290394,PESCADORES DE ALTA MAR
6222,0.1403508771929824,0.2807017543859648,0.4210526315789473,0.0,0.15789473684210525,0.3157894736842105,154193.27299054438,PESCADORES DE AGUA DULCE Y EN AGUAS COSTERAS
8332,0.19230769230769232,0.27884615384615385,0.36538461538461536,0.03846153846153847,0.17307692307692304,0.30769230769230776,103059.03829829412,CONDUCTORES DE CAMIONES PESADOS
5411,0.16583912611717974,0.277722608407812,0.3896060906984442,0.19546507778881161,0.24668983780205228,0.29791459781529295,7077.62665605819,BOMBEROS
4212,0.2510003800326381,0.27457358102519397,0.2981467820177498,0.1692039433974918,0.2662575727091857,0.3633112020208794,1547.4055667559387,RECEPTORES DE APUESTAS Y AFINES
7232,0.0575966322234979,0.2722923842326828,0.48698813624186754,0.04592422502870265,0.16446613088404133,0.2830080367393801,96.528486520327,MECÁNICOS Y REPARADORES DE MOTORES DE AVIÓN
5413,0.2223320158102767,0.27198616600790515,0.3216403162055335,0.16551383399209485,0.26062252964426885,0.3557312252964427,831.1052487155298,GUARDIANES DE PRISIÓN
2635,0.06902475731615039,0.2716286374835731,0.47423251765099556,0.19421793252766115,0.3528155715278473,0.5114132105280332,4552.253221138832,PROFESIONALES DEL TRABAJO SOCIAL
2240,0.0,0.2708333333333333,0.5416666666666666,0.0,0.1101190476190476,0.2202380952380952,75.20962138160822,PRACTICANTES PARAMÉDICOS
2250,0.08108108108108109,0.27027027027027034,0.45945945945945954,0.02702702702702703,0.22972972972972977,0.43243243243243246,5980.8254486630085,VETERINARIOS
3117,0.055555555555555546,0.2687739463601532,0.48199233716475093,0.04444444444444444,0.26015325670498085,0.47586206896551725,150.34045614428294,TÉCNICOS EN INGENIERÍA DE MINAS Y METALURGIA
3116,0.055555555555555546,0.26877394636015317,0.48199233716475093,0.04444444444444445,0.26015325670498085,0.4758620689655172,830.5687726167737,TÉCNICOS EN QUÍMICA INDUSTRIAL
3251,0.13333333333333328,0.26666666666666655,0.39999999999999986,0.0,0.09999999999999996,0.19999999999999993,2516.481873995326,DENTISTAS AUXILIARES Y AYUDANTES DE ODONTOLOGÍA
5151,0.16326530612244897,0.2653061224489796,0.3673469387755102,0.08163265306122448,0.2551020408163265,0.42857142857142855,1091.9504451074022,"SUPERVISORES DE MANTENIMIENTO Y LIMPIEZA EN OFICINAS, HOTELES Y OTROS ESTABLECIMIENTOS"
5152,0.16326530612244894,0.26530612244897955,0.3673469387755102,0.08163265306122447,0.2551020408163265,0.4285714285714285,3029.5995501405837,ECÓNOMOS Y MAYORDOMOS DOMÉSTICOS
7512,0.14705882352941177,0.26470588235294124,0.3823529411764706,0.08823529411764706,0.11764705882352942,0.14705882352941177,53542.85995554462,"PANADEROS, PASTELEROS Y CONFITEROS"
3435,0.11111111111111108,0.26388888888888895,0.4166666666666668,0.0,0.23611111111111113,0.47222222222222227,1707.4349765420009,OTROS PROFESIONALES DE NIVEL MEDIO EN ACTIVIDADES CULTURALES Y ARTÍSTICAS
3152,0.2,0.2636363636363636,0.32727272727272727,0.07272727272727272,0.20909090909090908,0.3454545454545455,24.03757625039446,"CAPITANES, OFICIALES DE CUBIERTA Y PRÁCTICOS"
8322,0.1627816627816628,0.2632090132090132,0.3636363636363636,0.0,0.14478114478114482,0.28956228956228963,224590.75273314567,"CONDUCTORES DE AUTOMÓVILES, TAXIS Y CAMIONETAS"
5329,0.1670382526592411,0.2616908359374662,0.35634341921569135,0.03683121328820944,0.10286358449708899,0.16889595570596858,4671.426751710148,TRABAJADORES DE LOS CUIDADOS PERSONALES EN SERVICIOS DE SALUD NO CLASIFICADOS BAJO OTROS EPÍGRAFES
5211,0.1739130434782609,0.26086956521739135,0.3478260869565218,0.5217391304347827,0.5217391304347827,0.5217391304347827,182111.75919907435,VENDEDORES DE QUIOSCOS Y DE PUESTOS DE MERCADO
9520,0.17391304347826086,0.26086956521739135,0.34782608695652173,0.5217391304347827,0.5217391304347827,0.5217391304347827,126394.25953265684,VENDEDORES AMBULANTES (EXCLUYENDO COMIDA)
5243,0.17391304347826086,0.2608695652173913,0.34782608695652173,0.5217391304347826,0.5217391304347826,0.5217391304347826,69888.22085858046,VENDEDORES PUERTA A PUERTA
3131,0.11047732224202814,0.259811348781937,0.40914537532184597,0.013888888888888888,0.14509308774014656,0.2762972865914043,441.9762353324982,OPERADORES DE INSTALACIONES DE PRODUCCIÓN DE ENERGÍA
7319,0.0,0.2586206896551725,0.517241379310345,0.06896551724137932,0.2241379310344828,0.3793103448275863,10258.954586465214,ARTESANOS NO CLASIFICADOS BAJO OTROS EPÍGRAFES
7317,0.0,0.25862068965517243,0.5172413793103449,0.06896551724137931,0.22413793103448276,0.37931034482758624,13141.120470258073,"ARTESANOS EN MADERA, CESTERÍA Y MATERIALES SIMILARES"
7127,0.04790823211875843,0.2577597840755736,0.46761133603238875,0.07354925775978412,0.20479082321187586,0.3360323886639677,7213.786876879121,MECÁNICOS - MONTADORES DE INSTALACIONES DE REFRIGERACIÓN Y CLIMATIZACIÓN
7234,0.01282051282051282,0.2568523430592396,0.5008841732979664,0.07294429708222812,0.16909814323607425,0.2652519893899204,2198.6012690188104,REPARADORES DE BICICLETAS Y AFINES
3221,0.07894736842105264,0.25,0.42105263157894735,0.05263157894736842,0.25,0.44736842105263164,13946.973253012864,PROFESIONALES DE NIVEL MEDIO DE ENFERMERÍA
7422,0.13929650706436422,0.23933449203857368,0.33937247701278317,0.05650711108619271,0.14946554720789412,0.24242398332959555,21492.58355016043,INSTALADORES Y REPARADORES EN TECNOLOGÍA DE LA INFORMACIÓN Y LAS COMUNICACIONES
5230,0.18881506090808411,0.2356035437430786,0.282392026578073,0.11627906976744186,0.33499446290143964,0.5537098560354373,48850.1854109881,CAJEROS Y EXPENDEDORES DE BILLETES
5169,0.09206349206349206,0.23555555555555555,0.37904761904761897,0.15841269841269842,0.2861904761904761,0.41396825396825393,380.0830734336206,TRABAJADORES DE SERVICIOS PERSONALES NO CLASIFICADOS BAJO OTROS EPÍGRAFES
4412,0.1605527543458578,0.23442901787729367,0.3083052814087296,0.08633787633787633,0.2051451318692698,0.32395238740066323,10240.587279489377,EMPLEADOS DE SERVICIOS DE CORREOS
5241,0.13333333333333333,0.2333333333333333,0.3333333333333333,0.06666666666666667,0.4,0.7333333333333334,58.864996488999026,"MODELOS DE MODA, ARTE Y PUBLICIDAD"
2342,0.0577002905770029,0.23007471980074715,0.40244914902449147,0.14425072644250728,0.302563304275633,0.4608758821087588,40576.41590655658,MAESTROS PREESCOLARES
9621,0.15772669220945085,0.22924648786717758,0.3007662835249042,0.12962962962962965,0.2164750957854406,0.3033205619412516,16008.88757283844,"MENSAJEROS, MANDADEROS, MALETEROS Y REPARTIDORES"
2264,0.0625531914893617,0.22574468085106383,0.38893617021276594,0.20382978723404255,0.3402127659574468,0.47659574468085103,5034.213894638404,FISIOTERAPEUTAS
6121,0.11562998405103668,0.22368421052631576,0.33173843700159483,0.015151515151515152,0.1168261562998405,0.21850079744816586,103754.32127935559,CRIADORES DE GANADO
6123,0.11562998405103668,0.22368421052631576,0.3317384370015949,0.015151515151515152,0.11682615629984047,0.21850079744816583,492.0308009857597,APICULTORES Y SERICULTORES Y TRABAJADORES CALIFICADOS DE LA APICULTURA Y LA SERICULTURA
6221,0.11562998405103668,0.22368421052631576,0.3317384370015949,0.015151515151515152,0.1168261562998405,0.21850079744816586,12373.325936060375,TRABAJADORES DE EXPLOTACIÓN DE ACUICULTURA
6129,0.11562998405103668,0.22368421052631574,0.3317384370015949,0.015151515151515152,0.1168261562998405,0.21850079744816586,292.41274448603946,CRIADORES Y TRABAJADORES PECUARIOS CALIFICADOS DE LA CRÍA DE ANIMALES NO CLASIFICADOS BAJO OTROS EPÍGRAFES
6122,0.11562998405103667,0.22368421052631574,0.33173843700159483,0.015151515151515152,0.11682615629984049,0.21850079744816583,25729.183753185964,AVICULTORES Y TRABAJADORES CALIFICADOS DE LA AVICULTURA
5112,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.0,0.1388888888888889,0.2777777777777778,13507.469433708153,REVISORES Y COBRADORES DE LOS TRANSPORTES PÚBLICOS
7544,0.10404040404040404,0.22003367003366997,0.33602693602693606,0.07053872053872054,0.17672558922558923,0.282912457912458,2471.8937855135214,FUMIGADORES Y OTROS CONTROLADORES DE PLAGAS Y MALAS HIERBAS
3423,0.08434108527131783,0.21792521659826722,0.35150934792521676,0.22421340629274975,0.34075695394436845,0.4573005015959872,4990.484693202983,INSTRUCTORES DE EDUCACIÓN FÍSICA Y ACTIVIDADES RECREATIVAS
3132,0.11041666666666668,0.21739864864864872,0.3243806306306307,0.0,0.14943693693693696,0.29887387387387393,4312.5858743685285,"OPERADORES DE INCINERADORES, INSTALACIONES DE TRATAMIENTO DE AGUA Y AFINES"
7312,0.01282051282051282,0.2149321266968326,0.4170437405731523,0.03846153846153846,0.1346153846153846,0.23076923076923078,230.01433136996002,FABRICANTES Y AFINADORES DE INSTRUMENTOS MUSICALES
7532,0.07738095238095238,0.2098214285714286,0.3422619047619049,0.0,0.11011904761904766,0.22023809523809532,1708.4344912302333,PATRONISTAS Y CORTADORES DE TELA Y AFINES
7313,0.035714285714285705,0.20535714285714285,0.37500000000000006,0.017857142857142853,0.1339285714285714,0.25,1923.336803422073,"JOYEROS, ORFEBRES Y PLATEROS"
7413,0.012820512820512822,0.20512820512820515,0.3974358974358974,0.038461538461538464,0.1346153846153846,0.23076923076923078,3200.5288568583437,INSTALADORES Y REPARADORES DE LÍNEAS ELÉCTRICAS
3134,0.12717909631019386,0.20202568011257033,0.27687226391494685,0.006097560975609756,0.1231116127267042,0.24012566447779862,1239.347428866134,OPERADORES DE INSTALACIONES DE REFINACIÓN DE PETRÓLEO Y GAS NATURAL
5164,0.1206316033902241,0.1994659236038546,0.27830024381748514,0.14586477804868608,0.1559657881496962,0.16606679825070622,6450.195238901726,CUIDADORES DE ANIMALES
7412,0.1208588307778591,0.19919437512554924,0.2775299194732393,0.05181843797228413,0.12862301665945391,0.20542759534662372,28662.883860507296,MECÁNICOS Y AJUSTADORES ELECTRICISTAS
9611,0.17857142857142858,0.19642857142857142,0.21428571428571433,0.10714285714285716,0.23214285714285723,0.35714285714285715,5302.584072491048,RECOLECTORES DE BASURA Y MATERIAL RECICLABLE
9612,0.1785714285714286,0.1964285714285714,0.21428571428571425,0.10714285714285712,0.23214285714285718,0.3571428571428572,43873.39800531699,CLASIFICADORES DE DESECHOS
7515,0.09166666666666667,0.1958333333333334,0.30000000000000004,0.0625,0.1708333333333333,0.2791666666666666,1245.672417512872,CATADORES Y CLASIFICADORES DE ALIMENTOS Y BEBIDAS
5212,0.12399355877616747,0.19524959742351045,0.2665056360708534,0.2608695652173913,0.3164251207729468,0.3719806763285024,30374.594643074695,VENDEDORES AMBULANTES DE PRODUCTOS COMESTIBLES
5132,0.1111111111111111,0.19444444444444448,0.27777777777777785,0.08333333333333334,0.13888888888888892,0.19444444444444448,4823.399452448826,CAMAREROS DE BARRA
5111,0.15625,0.19444444444444442,0.2326388888888889,0.02083333333333333,0.14236111111111113,0.2638888888888889,1626.2330034847548,AUXILIARES DE SERVICIOS DE ABORDO
5120,0.08874640157398778,0.19327907217562393,0.2978117427772601,0.06400165682924305,0.14867681474578026,0.23335197266231747,178498.23759404905,COCINEROS
3240,0.08834244080145719,0.19307832422586518,0.2978142076502731,0.10686095931997569,0.1478445658773527,0.18882817243472982,2277.012279864396,TÉCNICOS Y ASISTENTES VETERINARIOS
7534,0.11764705882352944,0.1911764705882353,0.26470588235294124,0.02941176470588236,0.08823529411764708,0.1470588235294118,8778.098106979709,"TAPICEROS, COLCHONEROS Y AFINES"
2655,0.15625000000000003,0.18749999999999997,0.21874999999999997,0.125,0.15625000000000003,0.18749999999999997,730.9031017604907,ACTORES
8343,0.1458212839791787,0.1703658183921342,0.19491035280508962,0.07692307692307691,0.1619131964526701,0.24690331598226334,14511.660651800074,"OPERADORES DE GRÚAS, APARATOS ELEVADORES Y AFINES"
5142,0.0720861651542011,0.16871419124307444,0.26534221733194774,0.021877309682187734,0.10591575020329834,0.18995419072440897,34892.32407390275,ESPECIALISTAS EN TRATAMIENTO DE BELLEZA Y AFINES
3214,0.060344827586206906,0.16386494252873568,0.2673850574712644,0.017241379310344827,0.09619252873563218,0.17514367816091952,908.1098997485605,TÉCNICOS DE PRÓTESIS MÉDICAS Y DENTALES
2261,0.0125,0.15886363636363635,0.30522727272727274,0.037500000000000006,0.14897727272727274,0.26045454545454544,12350.30495315081,DENTISTAS
8154,0.13157894736842105,0.15789473684210523,0.18421052631578944,0.0,0.11842105263157897,0.23684210526315794,1280.068623258704,"OPERADORES DE MÁQUINAS DE BLANQUEAMIENTO, TEÑIDO Y LIMPIEZA DE TEJIDOS"
5131,0.07785336356764926,0.15665154950869234,0.23544973544973538,0.1020408163265306,0.16780045351473918,0.23356009070294778,95422.24237066464,CAMAREROS DE MESAS
8152,0.125,0.15625,0.18749999999999997,0.0,0.125,0.25,1404.3776537101908,OPERADORES DE TELARES Y OTRAS MÁQUINAS TEJEDORAS
5162,0.08815841815841816,0.15513270566211743,0.22210699316581667,0.1794225287166464,0.28923818470877294,0.39905384070089955,12.275472490288777,ACOMPAÑANTES Y AYUDANTES DE CÁMARA
